"Word", "Tag", "Score"
manual_labor,n,0
manual_laborer,n,0
manual_labour,n,0
manual_of_arms,n,0
manually,r,0
manubrium,n,0
manufactory,n,0
manufacture,n,0.375532032
manufacture,v,0
manufactured,a,0
manufactured_home,n,0
manufacturer,n,0
manufacturing,n,0.0141971456
manufacturing_business,n,0
manufacturing_plant,n,0
manul,n,0
manumission,n,0
manumit,v,0
manumitter,n,0
manure,n,0
manure,v,0
manus,n,0
manuscript,n,0
many,a,0
many-chambered,a,0
many-lobed,a,0
many-sided,a,0
many_a,a,0
many_an,a,0
many_another,a,0
manzanita,n,0
maori_hen,n,0
map,n,0
map,v,0
map-reader,n,0
map_collection,n,0
map_maker,n,0
map_out,v,0
map_projection,n,0
mapinguari,n,0
maple,n,0
maple-leaf,n,0
maple-leaf_begonia,n,0
maple-leaved_bayur,n,0
maple-like,a,0
maple_family,n,0
maple_sugar,n,0
maple_syrup,n,0
maple_syrup_urine_disease,n,0
maplelike,a,0
mapmaking,n,0
mapper,n,0
mapping,n,0
mapquest,v,0
maquiladora,n,0
mar,n,-5.46496
mar,v,-5.46496
mara,n,0
marabou,n,0
marabou_stork,n,0
marabout,n,0
maraca,n,0
marang,n,0
marang_tree,n,0
maranta,n,0
marasca,n,0
marasca_cherry,n,0
maraschino,n,0
maraschino_cherry,n,0
maraschino_liqueur,n,0
marasmus,n,0
marathon,n,0
marathon_runner,n,0
marathoner,n,0
maraud,n,0
maraud,v,0
marauder,n,0
marauding,a,0
maravilla,n,0
marble,n,0
marble,v,0
marble-wood,n,0
marble_bones_disease,n,0
marble_cake,n,0
marbled,a,0
marbleisation,n,0
marbleise,v,0
marbleised,a,0
marbleising,n,0
marbleization,n,0
marbleize,v,0
marbleized,a,0
marbleizing,n,0
marbles,n,0
marblewood,n,0
marbling,n,0
marc,n,0
marcel,n,0
marcel,v,0
march,n,0
march,v,0
march_on,v,-0.63424
march_out,v,0
marchand_de_vin,n,0
marched_upon,a,0
marcher,n,0
marching,n,0
marching_band,n,0
marching_music,n,0
marching_order,n,0
marching_orders,n,0
marchioness,n,0
marchland,n,0
marchpane,n,0
mare,n,0
mare's_nest,n,0.31712
mare's_tail,n,0
mare_clausum,n,0
mare_liberum,n,0
mare_nostrum,n,0
margaric_acid,n,0
margarin,n,0
margarine,n,0
margarita,n,0
margate,n,0
margay,n,0
margay_cat,n,0
marge,n,0
margin,n,-0.63424
margin_account,n,0
margin_call,n,0
margin_of_error,n,0
margin_of_profit,n,0
margin_of_safety,n,0
marginal,a,0
marginal_cost,n,0
marginal_placentation,n,0
marginal_utility,n,0
marginal_wood_fern,n,0
marginalia,n,0
marginalisation,n,0
marginalise,v,0
marginality,n,0
marginalization,n,0
marginalize,v,0
marginally,r,0
marginocephalian,n,0
margosa,n,0
margrave,n,0
marguerite,n,0
marguerite_daisy,n,0
maria,n,0
mariachi,n,0
marigold,n,0
marihuana,n,0
marijuana,n,0
marijuana_cigarette,n,0
marimba,n,0
marina,n,0
marinade,n,0
marinade,v,0
marinara,n,0
marinate,v,0
marine,a,0
marine,n,0
marine_animal,n,0
marine_archaeology,n,0
marine_archeology,n,0
marine_creature,n,0
marine_engineer,n,0
marine_glue,n,0
marine_iguana,n,0
marine_law,n,0
marine_mine,n,0
marine_museum,n,0
marine_mussel,n,0
marine_turtle,n,0
mariner,n,0
mariner's_compass,n,0
marionette,n,0
mariposa,n,0
mariposa_lily,n,0
mariposa_tulip,n,0
marital,a,0
marital_bed,n,0
marital_communications_privilege,n,0
marital_relationship,n,0
marital_status,n,0
mariticide,n,0
maritime,a,0
maritime_law,n,0
marjoram,n,0
mark,n,0
mark,v,0
mark_down,v,0
mark_of_Cain,n,0
mark_off,v,0
mark_out,v,0
mark_up,v,0
marked,a,0
marked-up,a,0
markedly,r,0
marker,n,0
market,n,0
market,v,0
market_analysis,n,0
market_analyst,n,0
market_capitalisation,n,0
market_capitalization,n,0
market_cross,n,0
market_day,n,0
market_economy,n,0
market_forces,n,0
market_garden,n,0
market_gardening,n,0
market_keeper,n,0
market_letter,n,0
market_order,n,0
market_penetration,n,0
market_place,n,0
market_price,n,0
market_research,n,0
market_square,n,0
market_strategist,n,0
market_town,n,0
market_value,n,0
marketable,a,0
marketer,n,0
marketing,n,0
marketing_cost,n,0
marketing_research,n,0
marketplace,n,0
markhoor,n,0
markhor,n,0
marking,n,0
marking_ink,n,0
markka,n,0
marksman,n,0
marksmanship,n,0
markup,n,0
markup_language,n,0
markweed,n,0
marl,n,0
marlberry,n,0
marlin,n,0
marline,n,0
marlinespike,n,0
marlingspike,n,0
marlinspike,n,0
marlite,n,0
marlstone,n,0
marly,a,0
marmalade,n,0
marmalade_box,n,0
marmalade_bush,n,0
marmalade_orange,n,0
marmalade_plum,n,0
marmalade_tree,n,0
marmite,n,0
marmoreal,a,0
marmorean,a,0
marmoset,n,0
marmot,n,0
marocain,n,0
maroon,a,0
maroon,n,0
maroon,v,0
maroon-purple,a,0
maroon-spotted,a,0
marooned,a,0
marque,n,0
marquee,n,0
marquess,n,0
marqueterie,n,0
marquetry,n,0
marquis,n,0
marquise,n,0
marred,a,0
marri,n,0
marriage,n,2.189033472
marriage_bed,n,0
marriage_broker,n,0
marriage_brokerage,n,0
marriage_ceremony,n,-0.5043093504
marriage_contract,n,0
marriage_counseling,n,0
marriage_licence,n,0
marriage_license,n,0
marriage_mart,n,0
marriage_of_convenience,n,0
marriage_offer,n,0
marriage_proposal,n,0
marriage_settlement,n,0
marriageability,n,0
marriageable,a,0
married,a,0
married,n,0
married_couple,n,-0.5043093504
married_man,n,0
married_person,n,-0.63424
married_woman,n,0
marrow,n,0
marrow_squash,n,0
marrowbone,n,0
marrowfat_pea,n,0
marry,v,2.48832
marseille,n,0
marsh,n,0
marsh_St-John's_wort,n,0
marsh_andromeda,n,0
marsh_bellflower,n,0
marsh_buggy,n,0
marsh_clematis,n,0
marsh_cress,n,0
marsh_elder,n,0
marsh_felwort,n,0
marsh_fern,n,0
marsh_gas,n,0
marsh_gentian,n,0
marsh_hare,n,0
marsh_harrier,n,0
marsh_hawk,n,0
marsh_hen,n,0
marsh_horsetail,n,0
marsh_mallow,n,0
marsh_marigold,n,0
marsh_milkweed,n,0
marsh_orchid,n,0
marsh_pea,n,0
marsh_pink,n,0
marsh_plant,n,0
marsh_rosemary,n,0
marsh_tea,n,0
marsh_trefoil,n,0
marsh_wren,n,0
marshal,n,0
marshal,v,-0.31712
marshall,n,0
marshalling_yard,n,0
marshalship,n,0
marshland,n,0
marshmallow,n,0
marshmallow_fluff,n,0
marshy,a,0
marsupial,a,0
marsupial,n,0
marsupial_mole,n,0
marsupial_mouse,n,0
marsupial_rat,n,0
marsupium,n,0
mart,n,0
martagon,n,0
martello_tower,n,0
marten,n,0
marten_cat,n,0
martensite,n,0
martial,a,0
martial_art,n,0
martial_law,n,0
martial_music,n,0
martially,r,0
martin,n,0
martinet,n,0
martingale,n,0
martini,n,0
martynia,n,0
martyr,n,0.31712
martyr,v,0
martyr_operation,n,0
martyrdom,n,0
martyrise,v,0
martyrize,v,0
marum,n,0
marumi,n,0
marumi_kumquat,n,0
marupa,n,0
marvel,n,-0.31712
marvel,v,2.48832
marvel-of-Peru,n,0
marveller,n,0
marvellous,a,0
marvellously,r,-0.375532032
marvelous,a,0
marvelously,r,-0.0141971456
marzipan,n,0
mascara,n,0
mascarene_grass,n,0
mascarpone,n,0
mascot,n,0
masculine,a,0
masculine,n,0
masculinisation,n,0
masculinise,v,0
masculinity,n,0
masculinization,n,0
masculinize,v,0
masdevallia,n,0
maser,n,0
mash,n,0
mash,v,0.0
mashed_potato,n,0
masher,n,0
mashie,n,0
mashie_niblick,n,0
masjid,n,0
mask,n,0
mask,v,0
mask_of_pregnancy,n,0
masked,a,0
masked_ball,n,0
masked_shrew,n,0
masker,n,0
masking,n,0
masking_paper,n,0
masking_piece,n,0
masking_tape,n,0
masochism,n,0
masochist,n,0
masochistic,a,0
masochistically,r,0
mason,n,0
mason's_level,n,0
mason's_trowel,n,0
mason_bee,n,0
mason_wasp,n,0
masonic,a,0
masonry,n,0
masque,n,0
masquer,n,0
masquerade,n,0
masquerade,v,0
masquerade_ball,n,0
masquerade_costume,n,0
masquerade_party,n,0
masquerader,n,0
mass,a,0
mass,n,0
mass,v,0
mass-action_principle,n,0
mass-energy_equivalence,n,0
mass-produce,v,0
mass-produced,a,0
mass-spectrometric,a,0
mass_action,n,0
mass_culture,n,0
mass_defect,n,0
mass_deficiency,n,0
mass_energy,n,0
mass_hysteria,n,0
mass_medium,n,0
mass_meeting,n,-0.31712
mass_murder,n,0.375532032
mass_murderer,n,0
mass_noun,n,0
mass_number,n,0
mass_production,n,0
mass_rapid_transit,n,0
mass_spectrograph,n,0
mass_spectrometer,n,0
mass_spectroscopic,a,0
mass_spectroscopy,n,0
mass_spectrum,n,0
mass_unit,n,0
massacre,n,0.0141971456
massacre,v,-3.97664
massage,n,0
massage,v,0
massage_parlor,n,0
massager,n,0
massasauga,n,0
massasauga_rattler,n,0
masse,n,0
masse_shot,n,0
massed_fire,n,0
masses,n,0
masseter,n,0
masseur,n,0
masseuse,n,0
massicot,n,0
massicotite,n,0
massif,n,0
massive,a,0
massively,r,0
massiveness,n,0
mast,n,0
mast_cell,n,0
mastaba,n,0
mastabah,n,0
mastalgia,n,0
mastectomy,n,0
masted,a,0
master,a,0
master,n,0
master,v,0
master's_degree,n,0
master-at-arms,n,0
master_bedroom,n,0
master_class,n,0
master_copy,n,0
master_cylinder,n,0
master_file,n,0
master_key,n,0
master_of_ceremonies,n,0
master_plan,n,0
master_race,n,0
master_sergeant,n,0
mastered,a,0
masterful,a,0
masterfully,r,0
mastering,n,0
masterless,a,0
masterly,a,0
mastermind,n,-0.31712
mastermind,v,-0.31712
masterpiece,n,0
mastership,n,0
masterstroke,n,0
masterwort,n,0
mastery,n,1.0
masthead,n,0
mastic,n,0
mastic_tree,n,0
masticate,v,0
mastication,n,0
mastiff,n,0
mastiff_bat,n,0
mastigophoran,n,0
mastigophore,n,0
mastitis,n,0
mastocyte,n,0
mastodon,n,0
mastodont,n,0
mastoid,a,0
mastoid,n,0
mastoid_bone,n,0
mastoid_process,n,0
mastoidal,a,0
mastoidal,n,0
mastoidale,n,0
mastoidectomy,n,0
mastoiditis,n,0
mastopathy,n,0
mastopexy,n,0
masturbate,v,0
masturbation,n,0
masturbator,n,0
mat,a,0
mat,n,0
mat,v,0.315441019811
mat_up,v,-0.468943409979
matador,n,0
matai,n,0
match,n,0
match,v,0
match-up,n,0
match_game,n,0
match_plane,n,0
match_play,n,0
match_point,n,0
matchboard,n,0
matchbook,n,0
matchbox,n,0
matchbush,n,0
matched,a,0
matched_game,n,0
matcher,n,0
matchet,n,0
matching,a,0
matching_funds,n,0
matchless,a,0
matchlock,n,0
matchmaker,n,0
matchmaking,n,0
matchstick,n,0
matchup,n,0
matchweed,n,0
matchwood,n,0
mate,n,3.97664
mate,v,2.48832
mated,a,0
mateless,a,0
matelote,n,0
mater,n,0
materfamilias,n,0
materia_medica,n,0
material,a,0
material,n,0
material_body,n,0
material_breach,n,0
material_possession,n,0
material_resource,n,0
material_witness,n,0
materialisation,n,0
materialise,v,0
materialism,n,0
materialist,n,0
materialistic,a,0
materialistically,r,0
materiality,n,0
materialization,n,0
materialize,v,0
materially,r,0
materials_handling,n,0
materiel,n,0
maternal,a,0
maternal-infant_bonding,n,0
maternal_language,n,0
maternal_quality,n,0
maternalism,n,0
maternalistic,a,0
maternally,r,0
maternity,n,0
maternity_hospital,n,0
maternity_ward,n,0
mates,n,-0.995328
matey,a,0
math,n,0
math_teacher,n,0
mathematical,a,0
mathematical_function,n,0
mathematical_group,n,0
mathematical_logic,n,0
mathematical_notation,n,0
mathematical_operation,n,0
mathematical_process,n,0
mathematical_product,n,0
mathematical_proof,n,0
mathematical_relation,n,0
mathematical_space,n,0
mathematical_statement,n,0
mathematical_statistician,n,0
mathematical_symbol,n,0
mathematically,r,0
mathematician,n,0
mathematics,n,0
mathematics_department,n,0
mathematics_teacher,n,0
maths,n,0
matilija_poppy,n,0
matinee,n,0
matinee_idol,n,-0.31712
mating,n,0
matins,n,0
matman,n,0
matriarch,n,0
matriarchal,a,0
matriarchate,n,0
matriarchic,a,0
matriarchy,n,0
matric,n,0
matricentric,a,0
matricide,n,0
matriculate,n,0
matriculate,v,0
matriculation,n,0
matrikin,n,0
matrilineage,n,0
matrilineal,a,0
matrilineal_kin,n,0
matrilineal_sib,n,0
matrilineally,r,0
matrilinear,a,0
matrimonial,a,0
matrimonial_law,n,0
matrimony,n,-0.31712
matrimony_vine,n,0
matrisib,n,0
matrix,n,0
matrix_addition,n,0
matrix_algebra,n,0
matrix_inversion,n,0
matrix_multiplication,n,0
matrix_operation,n,0
matrix_printer,n,0
matrix_transposition,n,0
matron,n,0
matron_of_honor,n,0
matronly,a,0
matronymic,n,0
matsyendra,n,0
matt,a,0
matt,n,0
matt-up,v,-0.0474239355635
matte,a,0
matte,n,0
matte,v,0.10116255195
matte_up,v,0.117667333453
matted,a,0
matter,n,0
matter,v,2.48832
matter-of-course,a,0
matter-of-fact,a,0
matter_of_course,n,0
matter_of_fact,n,0
matter_of_law,n,0
matter_to,v,-0.31712
matting,n,0
mattock,n,0
mattress,n,0
mattress_cover,n,0
mattress_pad,n,0
maturate,v,-0.507556352
maturation,n,0
maturational,a,0
mature,a,0
mature,v,3.6695074816
mature-onset_diabetes,n,0
matured,a,0
maturely,r,0
maturement,n,0
matureness,n,-0.389779456
maturity,n,2.1049819136
maturity-onset_diabetes,n,0
maturity-onset_diabetes_mellitus,n,0
maturity_date,n,-0.45092503552
matutinal,a,0
matzah,n,0
matzah_ball,n,0
matzah_meal,n,0
matzo,n,0
matzo_ball,n,0
matzo_meal,n,0
matzoh,n,0
matzoh_ball,n,0
matzoh_meal,n,0
maudlin,a,0
maul,n,0
maul,v,0.31712
maul_oak,n,0
maule's_quince,n,0
mauler,n,0
maulers,n,0
maulstick,n,0
maund,n,0
maunder,v,0.63424
mausoleum,n,0
mauve,a,0
mauve,n,0
mauve-blue,a,0
mauve-pink,a,0
maven,n,-0.751064064
maverick,a,0
maverick,n,0.31712
mavin,n,-0.0283942912
mavis,n,0
maw,n,0.63424
mawkish,a,0
mawkishly,r,0
mawkishness,n,0
max,n,0
max_out,v,0
maxi,a,0
maxi,n,0
maxilla,n,0
maxillaria,n,0
maxillary,a,0
maxillary,n,0
maxillary_artery,n,0
maxillary_sinus,n,0
maxillary_vein,n,0
maxillodental,a,0
maxillofacial,a,0
maxillomandibular,a,0
maxim,n,0
maximal,a,0
maximally,r,0
maximation,n,0
maximisation,n,0
maximise,v,-0.416102912
maximising,a,0
maximization,n,0
maximize,v,2.2474167296
maximizing,a,0
maximum,a,0
maximum,n,0
maximum_and_minimum_thermometer,n,0
maxwell,n,0
may,n,0
may_fish,n,0
mayapple,n,0
maybe,r,0
mayeng,n,0
mayfish,n,0
mayflower,n,0
mayfly,n,0
mayhap,r,0
mayhaw,n,0
mayhem,n,0.31712
mayidism,n,0
mayo,n,0
mayonnaise,n,0
mayor,n,0
mayoral,a,0
mayoralty,n,0
mayoress,n,0
maypole,n,0
maypop,n,0
mayweed,n,0
maze,n,0
mazed,a,0
mazer,n,0
mazopathy,n,0
mazurka,n,0
mazy,a,0
mazzard,n,0
mazzard_cherry,n,0
mcg,n,0
mea_culpa,n,0
mead,n,0
meadow,n,0
meadow-beauty_family,n,0
meadow_beauty,n,0
meadow_bright,n,0
meadow_buttercup,n,0
meadow_clary,n,0
meadow_cranesbill,n,0
meadow_cress,n,0
meadow_fern,n,0
meadow_fescue,n,0
meadow_foxtail,n,0
meadow_goldenrod,n,0
meadow_grass,n,0
meadow_jumping_mouse,n,0
meadow_leek,n,0
meadow_lily,n,0
meadow_mouse,n,0
meadow_mushroom,n,0
meadow_pea,n,0
meadow_pipit,n,0
meadow_rue,n,0
meadow_saffron,n,0
meadow_salsify,n,0
meadow_saxifrage,n,0
meadow_spikemoss,n,0
meadow_spittlebug,n,0
meadow_vole,n,0
meadowgrass,n,0
meadowlark,n,0
meager,a,0
meagerly,a,0
meagerly,r,0.232417792
meagerness,n,0
meagre,a,0
meagrely,r,-0.2182206464
meagreness,n,0
meal,n,0
meal_plan,n,0
meal_ticket,n,0
mealberry,n,0
mealie,n,0
mealtime,n,0
mealworm,n,0
mealy,a,0
mealy-mouthed,a,0
mealy_bug,n,0
mealy_sage,n,0
mealybug,n,0
mealymouthed,a,0
mean,a,0
mean,n,0
mean,v,0
mean_deviation,n,0
mean_deviation_from_the_mean,n,0
mean_distance,n,0
mean_solar_day,n,0
mean_solar_time,n,0
mean_sun,n,0
mean_time,n,0
mean_value,n,0
meander,n,0
meander,v,0
meandering,a,0
meanderingly,r,0
meanie,n,0
meaning,a,0
meaning,n,0
meaningful,a,0
meaningfully,r,0
meaningfulness,n,0
meaningless,a,0
meaninglessness,n,0.31712
meanly,r,0
meanness,n,-0.31712
means,n,0
means_grass,n,0
means_test,n,0
meanspirited,a,0
meanspiritedly,r,0
meantime,n,0
meantime,r,0
meanwhile,n,0
meanwhile,r,0
meany,n,0
mearstone,n,0
measles,n,0
measly,a,0
measurability,n,0
measurable,a,0
measurably,r,0
measure,n,0
measure,v,0
measure_out,v,0
measure_up,v,0
measured,a,0
measuredly,r,0
measureless,a,0
measurement,n,0
measurer,n,0
measuring,n,0
measuring_block,n,0
measuring_cup,n,0
measuring_device,n,0
measuring_instrument,n,0
measuring_rod,n,0
measuring_stick,n,0
measuring_system,n,0
measuring_unit,n,0
measuring_worm,n,0
meat,n,0
meat-eating,a,0
meat-packing_business,n,0
meat_and_potatoes,n,0
meat_cleaver,n,0
meat_counter,n,0
meat_grinder,n,0
meat_hook,n,0
meat_hooks,n,0
meat_house,n,0
meat_loaf,n,0
meat_market,n,0
meat_packer,n,0
meat_packing,n,0
meat_pie,n,0
meat_safe,n,0
meat_thermometer,n,0
meatball,n,0
meatless,a,0
meatloaf,n,0
meatman,n,0
meatpacking,n,0
meatus,n,0
meaty,a,0
mebendazole,n,0
mebibit,n,0
mebibyte,n,0
mecca,n,0
mechanic,a,0
mechanic,n,0
mechanic's_lien,n,0
mechanical,a,0
mechanical_advantage,n,0
mechanical_device,n,0
mechanical_drawing,n,0
mechanical_energy,n,0
mechanical_engineer,n,0
mechanical_engineering,n,0
mechanical_man,n,0
mechanical_mixture,n,0
mechanical_phenomenon,n,0
mechanical_piano,n,0
mechanical_press,n,0
mechanical_system,n,0
mechanically,r,0
mechanically_skillful,a,0
mechanics,n,0
mechanisation,n,0
mechanise,v,0
mechanised,a,0
mechanism,n,0
mechanist,n,0
mechanistic,a,0
mechanistically,r,0
mechanization,n,0
mechanize,v,0
mechanized,a,0
mechanized_cavalry,n,0
meclizine,n,0
meclizine_hydrochloride,n,0
meclofenamate,n,0
meclofenamate_sodium,n,0
meconium,n,0
mecopteran,n,0
mecopterous,a,0
medal,n,0
medal_play,n,0
medal_winner,n,0
medalist,n,0
medallion,n,-0.31712
medallist,n,0
meddle,v,-3.97664
meddler,n,0
meddlesome,a,0
meddlesomeness,n,0
meddling,a,0
meddling,n,0
medevac,n,0
medfly,n,0
media_consultant,n,0
media_guru,n,0
mediacy,n,0
mediaeval,a,0
medial,a,0
medial_condyle,n,0
medial_geniculate,n,0
medial_geniculate_body,n,0
medial_rectus,n,0
medial_rectus_muscle,n,0
medially,r,0
median,a,0
median,n,0
median_value,n,0
mediant,n,0
mediastinum,n,0
mediate,a,0
mediate,v,5.46496
mediated,a,0
mediateness,n,0
mediation,n,0
mediator,n,0
mediatorial,a,0
mediatory,a,0
mediatrix,n,0
medic,n,0
medical,a,0
medical,n,0
medical_aid,n,0
medical_assistant,n,0
medical_bill,n,0
medical_building,n,0
medical_care,n,0
medical_center,n,0
medical_checkup,n,0
medical_community,n,0
medical_diagnosis,n,0
medical_dressing,n,0
medical_evacuation,n,0
medical_exam,n,0
medical_examination,n,0
medical_examiner,n,0
medical_expense,n,0
medical_extern,n,0
medical_history,n,0
medical_institution,n,0
medical_instrument,n,0
medical_intern,n,0
medical_man,n,0
medical_officer,n,0
medical_practice,n,0
medical_practitioner,n,0
medical_procedure,n,0
medical_profession,n,0
medical_prognosis,n,0
medical_record,n,0
medical_relation,n,0
medical_report,n,0
medical_school,n,0
medical_science,n,0
medical_scientist,n,0
medical_social_worker,n,0
medical_specialist,n,0
medical_specialty,n,0
medical_student,n,0
medically,r,0
medicament,n,0
medicare_check,n,0
medicare_payment,n,0
medicate,v,0
medication,n,0
medicative,a,0
medicinal,a,0
medicinal_drug,n,0
medicinal_leech,n,0
medicinally,r,0
medicine,n,0
medicine,v,0
medicine_ball,n,0
medicine_cabinet,n,0
medicine_chest,n,0
medicine_man,n,0
medick,n,0
medico,n,0
medicolegal,a,0
mediety,n,0
medieval,a,0
medieval_Schoolman,n,0
medieval_mode,n,0
medina,n,0
mediocre,a,0
mediocrity,n,0
meditate,v,0
meditation,n,2.48832
meditative,a,0
meditatively,r,0
meditativeness,n,0
mediterranean_anchovy,n,0
medium,a,0
medium,n,0
medium-dry,a,0
medium-large,a,0
medium-size,a,0
medium-sized,a,0
medium_frequency,n,0
medium_of_exchange,n,0
medium_steel,n,0
medium_wave,n,0
medivac,n,0
medlar,n,0
medlar_tree,n,0
medley,n,0
medroxyprogesterone,n,0
medulla,n,0
medulla_oblongata,n,0
medulla_spinalis,n,0
medullary,a,0
medullary_ray,n,0
medullary_sheath,n,0
medullated,a,0
medullated_nerve_fiber,n,0
medusa,n,0
medusa's_head,n,0
medusan,n,0
medusoid,a,0
medusoid,n,0
meed,n,0
meek,a,0
meekly,r,0
meekness,n,0
meerestone,n,0
meerkat,n,0
meerschaum,n,0
meet,a,0
meet,n,2.48832
meet,v,0
meet_up_with,v,0
meeter,n,0
meeting,n,0
meeting_house,n,0
meeting_of_minds,n,0
meeting_place,n,0
meetinghouse,n,0
mefenamic_acid,n,0
mefloquine,n,0
mefloquine_hydrochloride,n,0
meg,n,0
megabat,n,0
megabit,n,0
megabucks,n,0
megabyte,n,0
megacardia,n,0
megacephaly,n,0
megacolon,n,0
megacycle,n,0
megacycle_per_second,n,0
megadeath,n,0
megaflop,n,0
megagametophyte,n,0
megahertz,n,0
megahit,n,0
megakaryocyte,n,0
megakaryocytic,a,0
megalith,n,0
megalithic,a,0
megalithic_structure,n,0
megaloblast,n,0
megaloblastic,a,0
megaloblastic_anaemia,n,0
megaloblastic_anemia,n,0
megalocardia,n,0
megalocephaly,n,0
megalocyte,n,0
megalohepatia,n,0
megalomania,n,0
megalomaniac,n,0
megalomaniacal,a,0
megalomanic,a,0
megalopolis,n,0
megalosaur,n,0
megalosaurus,n,0
megaphone,n,0
megapode,n,0
megascopic,a,0
megasporangium,n,0
megaspore,n,0
megasporophyll,n,0
megathere,n,0
megatherian,n,0
megatherian_mammal,n,0
megatheriid,n,0
megaton,n,0
megaton_bomb,n,0
megavitamin_therapy,n,0
megawatt,n,0
megestrol,n,0
megestrol_acetate,n,0
megillah,n,0
megilp,n,0
megohm,n,0
megrim,n,0
megrims,n,0
mei,n,0
meiosis,n,0
meiotic,a,0
meitnerium,n,0
melaena,n,0
melagra,n,0
melagueta_pepper,n,0
melamine,n,0
melamine_resin,n,0
melancholia,n,0
melancholiac,n,0
melancholic,a,0
melancholic,n,0
melancholy,a,0
melancholy,n,0
melancholy_thistle,n,0
melange,n,0
melanin,n,0
melanise,v,0
melanism,n,0
melanize,v,0
melanoblast,n,0
melanocyte,n,0
melanocyte-stimulating_hormone,n,0
melanoderma,n,0
melanoma,n,0
melanosis,n,0
melasma,n,0
melatonin,n,0
meld,n,0
meld,v,0
melee,n,0
melena,n,0
melilot,n,0
melilotus,n,0
meliorate,v,-0.63424
melioration,n,-0.31712
meliorative,a,0
meliorism,n,0
meliorist,n,-0.31712
mellifluous,a,-0.375532032
mellisonant,a,-0.0141971456
mellow,a,0
mellow,r,2.330637312
mellow,v,0
mellow_out,v,0
mellowed,a,0
mellowing,n,0
mellowingly,r,0
mellowly,r,-0.4993234944
mellowness,n,-0.63424
melodic,a,0
melodic_line,n,0.0
melodic_phrase,n,0.0
melodic_theme,n,0
melodically,r,0
melodious,a,0
melodiously,r,0
melodiousness,n,0
melodise,v,0
melodize,v,0
melodrama,n,0
melodramatic,a,0
melodramatically,r,0
melody,n,1.0
melody_pipe,n,0
meloid,n,0
melolonthid_beetle,n,0
melon,n,0
melon_ball,n,0
melon_tree,n,0
melon_vine,n,0
melosa,n,0
melphalan,n,0
melt,n,0
melt,v,0
melt_down,v,0
melt_off,v,0
meltable,a,0
meltdown,n,0
melted,a,0
melter,n,0
melting,a,0
melting,n,0
melting_point,n,0
melting_pot,n,0
meltwater,n,0
mem,n,0
member,n,0
member_bank,n,0
membered,a,0
memberless,a,0
membership,n,0
membership_card,n,0
membrane,n,0
membrane-forming,a,0
membrane_bone,n,0
membranophone,n,0
membranous,a,0
membranous_labyrinth,n,0
meme,n,0
memento,n,0
memento_mori,n,0
memo,n,0
memoir,n,0
memorabilia,n,0
memorability,n,0
memorable,a,0
memorably,r,0
memoranda,n,0
memorandum,n,0
memorial,n,-0.31712
memorial_park,n,0
memorial_tablet,n,0
memorialisation,n,-0.375532032
memorialise,v,-0.375532032
memorialization,n,-0.0141971456
memorialize,v,-0.0141971456
memorisation,n,0
memorise,v,0
memoriser,n,0
memorization,n,0
memorize,v,0
memorizer,n,0
memory,n,0
memory_access,n,0
memory_board,n,0
memory_cache,n,0
memory_chip,n,0
memory_device,n,0
memory_image,n,0
memory_loss,n,0
memory_picture,n,0
memory_trace,n,0
memsahib,n,0
men,n,0
men's,n,0
men's_furnishings,n,0
men's_room,n,0
menace,n,-3.97664
menace,v,0.95136
menacing,a,0
menacingly,r,0
menadione,n,0
menage,n,-0.31712
menage_a_trois,n,0
menagerie,n,0
menarche,n,0
mend,n,-0.375532032
mend,v,6.95328
mendacious,a,0
mendaciously,r,0
mendacity,n,0
mendelevium,n,0
mender,n,0
mendicancy,n,0
mendicant,a,0
mendicant,n,0.31712
mendicity,n,0
mending,n,-0.0141971456
menhaden,n,0
menhaden_oil,n,0
menhir,n,0
menial,a,0
menial,n,0
menially,r,0
meningeal,a,0
meningeal_artery,n,0
meningeal_veins,n,0
meninges,n,0
meningioma,n,0
meningism,n,0
meningitis,n,0
meningocele,n,0
meningoencephalitis,n,0
meninx,n,0
meniscectomy,n,0
meniscus,n,0
meno_mosso,n,0
menopausal,a,0
menopause,n,0
menorah,n,0
menorrhagia,n,0
menorrhea,n,0
mens_rea,n,0
mens_store,n,0
mensal,a,0
mensal_line,n,0
mensch,n,0
menses,n,0
mensh,n,0
menstrual,a,0
menstrual_blood,n,0
menstrual_cycle,n,0
menstrual_flow,n,0
menstrual_phase,n,0
menstruate,v,0
menstruation,n,0
menstruum,n,0
mensurable,a,0
mensural,a,0
mensurate,v,0
mensuration,n,0
mental,a,0
mental_ability,n,0
mental_abnormality,n,0
mental_age,n,0
